Date,Severity,Source,Type,Domain,Identifier,Info
2025-12-11,Medium,URLHaus,Malicious URL,dps-radar.cfd,https://dps-radar.cfd/download.php,"URLHaus ID: 3731445 | Threat: malware_download | Tags: apk , banker"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/ssten1/Temp-Spoofer-LifeTime/raw/refs/heads/main/TempSpoofer.exe,"URLHaus ID: 3731232 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/n1elcery/FiveM-Spoofer/raw/refs/heads/main/CFXBypass.exe,"URLHaus ID: 3731242 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/amm1eld/Temp-Spoofer-LifeTime/raw/refs/heads/main/TempSpoofer.exe,"URLHaus ID: 3731249 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/colleshake/FiveM-Spoofer/raw/refs/heads/main/CFXBypass.exe,"URLHaus ID: 3731244 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,shift.gl1mmerset.ru,https://shift.gl1mmerset.ru/zug8ur6b,URLHaus ID: 3731245 | Threat: malware_download | Tags: ClearFake
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/callstheor/FortniteSpoofer/raw/refs/heads/main/TempSpoofer.exe,"URLHaus ID: 3731246 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/clerrs/FortniteSpoofer/raw/refs/heads/main/TempSpoofer.exe,"URLHaus ID: 3731248 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/emm1ls/FiveM-Spoofer/raw/refs/heads/main/CFXBypass.exe,"URLHaus ID: 3731247 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/scaL3X/Monotone-HWID-Spoofer/raw/refs/heads/main/Monotone.exe,"URLHaus ID: 3731250 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/cann1ere/Monotone-HWID-Spoofer/raw/refs/heads/main/Monotone.exe,"URLHaus ID: 3731251 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/kk3LL/Monotone-HWID-Spoofer/raw/refs/heads/main/Monotone.exe,"URLHaus ID: 3731252 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/cl1err9/FortniteSpoofer/raw/refs/heads/main/TempSpoofer.exe,"URLHaus ID: 3731256 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/err1yball/Monotone-HWID-Spoofer/raw/refs/heads/main/Monotone.exe,"URLHaus ID: 3731255 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/cerr1L/FiveM-Spoofer/raw/refs/heads/main/CFXBypass.exe,"URLHaus ID: 3731254 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,1rr.s0apcluster.ru,https://1rr.s0apcluster.ru/8eyo0zrc,URLHaus ID: 3731230 | Threat: malware_download | Tags: ClearFake
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/tgak1s/Monotone-HWID-Spoofer/raw/refs/heads/main/Monotone.exe,"URLHaus ID: 3731231 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,41.216.189.159,http://41.216.189.159/bins/debug,"URLHaus ID: 3731224 | Threat: malware_download | Tags: elf, geofenced, mirai, opendir, ua-wget, USA, x86"
2025-12-10,Medium,URLHaus,Malicious URL,41.216.189.159,http://41.216.189.159/bins/Labelloperc80.x86,"URLHaus ID: 3731229 | Threat: malware_download | Tags: elf, geofenced, mirai, opendir, ua-wget, USA, x86"
2025-12-10,Medium,URLHaus,Malicious URL,41.216.189.159,http://41.216.189.159/bins/Labelloperc80.arc,"URLHaus ID: 3731225 | Threat: malware_download | Tags: arc, elf, geofenced, mirai, opendir, ua-wget, USA"
2025-12-10,Medium,URLHaus,Malicious URL,beta.crankmuddle.ru,https://beta.crankmuddle.ru/cfz7ey0t,URLHaus ID: 3731205 | Threat: malware_download | Tags: ClearFake
2025-12-10,Medium,URLHaus,Malicious URL,caltille.com,https://caltille.com/files/1.exe,URLHaus ID: 3731206 | Threat: malware_download | Tags: ua-wget
2025-12-10,Medium,URLHaus,Malicious URL,caltille.com,https://caltille.com/files/example.mp4,"URLHaus ID: 3731207 | Threat: malware_download | Tags: base64, hex, obfuscated, powershell, ua-wget"
2025-12-10,Medium,URLHaus,Malicious URL,ku.crankmuddle.ru,https://ku.crankmuddle.ru/864qm5xq,URLHaus ID: 3731208 | Threat: malware_download | Tags: ClearFake
2025-12-10,Medium,URLHaus,Malicious URL,178.16.55.189,http://178.16.55.189/files/7449711934/6T0baGv.exe,"URLHaus ID: 3731209 | Threat: malware_download | Tags: c2-monitor-auto, dropped-by-amadey, ResolverRAT"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/ddan1s/FiveM-Spoofer/raw/refs/heads/main/CFXBypass.exe,"URLHaus ID: 3731210 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/carleends/FortniteSpoofer/raw/refs/heads/main/TempSpoofer.exe,"URLHaus ID: 3731211 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,178.16.55.189,http://178.16.55.189/files/1792570984/HVMWEsr.exe,"URLHaus ID: 3731212 | Threat: malware_download | Tags: AsyncRAT, dropped-by-amadey, fbf543"
2025-12-10,Medium,URLHaus,Malicious URL,heemhaops.biz,https://heemhaops.biz/b,"URLHaus ID: 3731213 | Threat: malware_download | Tags: geofenced, js, USA"
2025-12-10,Medium,URLHaus,Malicious URL,41.216.189.159,http://41.216.189.159/bins/Labelloperc80.mips,"URLHaus ID: 3731214 | Threat: malware_download | Tags: elf, geofenced, mips, mirai, opendir, ua-wget, USA"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/rayn1e/Temp-Spoofer-LifeTime/raw/refs/heads/main/TempSpoofer.exe,"URLHaus ID: 3731257 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,41.216.189.159,http://41.216.189.159/bins/Labelloperc80.arm6,"URLHaus ID: 3731223 | Threat: malware_download | Tags: arm, elf, geofenced, mirai, opendir, ua-wget, USA"
2025-12-10,Medium,URLHaus,Malicious URL,41.216.189.159,http://41.216.189.159/bins/Labelloperc80.m68k,"URLHaus ID: 3731222 | Threat: malware_download | Tags: elf, geofenced, m68k, mirai, opendir, ua-wget, USA"
2025-12-10,Medium,URLHaus,Malicious URL,41.216.189.159,http://41.216.189.159/1.sh,"URLHaus ID: 3731221 | Threat: malware_download | Tags: geofenced, mirai, opendir, sh, ua-wget, USA"
2025-12-10,Medium,URLHaus,Malicious URL,41.216.189.159,http://41.216.189.159/bins/Labelloperc80.arm5,"URLHaus ID: 3731220 | Threat: malware_download | Tags: arm, elf, geofenced, mirai, opendir, ua-wget, USA"
2025-12-10,Medium,URLHaus,Malicious URL,41.216.189.159,http://41.216.189.159/bins/Labelloperc80.i686,"URLHaus ID: 3731219 | Threat: malware_download | Tags: elf, geofenced, mirai, opendir, ua-wget, USA, x86"
2025-12-10,Medium,URLHaus,Malicious URL,41.216.189.159,http://41.216.189.159/bins/Labelloperc80.mpsl,"URLHaus ID: 3731218 | Threat: malware_download | Tags: elf, geofenced, mips, mirai, opendir, ua-wget, USA"
2025-12-10,Medium,URLHaus,Malicious URL,41.216.189.159,http://41.216.189.159/bins/Labelloperc80.x86_64,"URLHaus ID: 3731217 | Threat: malware_download | Tags: elf, geofenced, mirai, opendir, ua-wget, USA, x86"
2025-12-10,Medium,URLHaus,Malicious URL,41.216.189.159,http://41.216.189.159/bins/Labelloperc80.sh4,"URLHaus ID: 3731216 | Threat: malware_download | Tags: elf, geofenced, mirai, opendir, SuperH, ua-wget, USA"
2025-12-10,Medium,URLHaus,Malicious URL,41.216.189.159,http://41.216.189.159/bins/Labelloperc80.arm,"URLHaus ID: 3731215 | Threat: malware_download | Tags: arm, elf, geofenced, mirai, opendir, ua-wget, USA"
2025-12-10,Medium,URLHaus,Malicious URL,41.216.189.159,http://41.216.189.159/bins/Labelloperc80.arm7,"URLHaus ID: 3731228 | Threat: malware_download | Tags: arm, elf, geofenced, mirai, opendir, ua-wget, USA"
2025-12-10,Medium,URLHaus,Malicious URL,41.216.189.159,http://41.216.189.159/bins/Labelloperc80.spc,"URLHaus ID: 3731227 | Threat: malware_download | Tags: elf, geofenced, mirai, opendir, sparc, ua-wget, USA"
2025-12-10,Medium,URLHaus,Malicious URL,41.216.189.159,http://41.216.189.159/bins/Labelloperc80.ppc,"URLHaus ID: 3731226 | Threat: malware_download | Tags: elf, geofenced, mirai, opendir, PowerPC, ua-wget, USA"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/ettal1y/FiveM-Spoofer/raw/refs/heads/main/CFXBypass.exe,"URLHaus ID: 3731253 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/crennl0s/FiveM-Spoofer/raw/refs/heads/main/CFXBypass.exe,"URLHaus ID: 3731273 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,110.37.102.73,http://110.37.102.73:59790/i,"URLHaus ID: 3731258 | Threat: malware_download | Tags: 32-bit, elf, Mozi"
2025-12-10,Medium,URLHaus,Malicious URL,raw.githubusercontent.com,https://raw.githubusercontent.com/DentiNeri/FiveM-Tool-Kit/main/Harari/FiveM-Tool-Kit.zip,"URLHaus ID: 3731298 | Threat: malware_download | Tags: SmartLoader, zip"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/el1nns/Temp-Spoofer-LifeTime/raw/refs/heads/main/TempSpoofer.exe,URLHaus ID: 3731287 | Threat: malware_download | Tags: exe
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/nalleysh/Temp-Spoofer-LifeTime/raw/refs/heads/main/TempSpoofer.exe,URLHaus ID: 3731286 | Threat: malware_download | Tags: exe
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/malldys/FiveM-Spoofer/raw/refs/heads/main/CFXBypass.exe,URLHaus ID: 3731285 | Threat: malware_download | Tags: exe
2025-12-10,Medium,URLHaus,Malicious URL,mu.pip-etalon.ru,https://mu.pip-etalon.ru/ynoz3d0t,URLHaus ID: 3731290 | Threat: malware_download | Tags: ClearFake
2025-12-10,Medium,URLHaus,Malicious URL,draft.pip-etalon.ru,https://draft.pip-etalon.ru/baxfz8j0,URLHaus ID: 3731291 | Threat: malware_download | Tags: ClearFake
2025-12-10,Medium,URLHaus,Malicious URL,178.16.55.189,http://178.16.55.189/files/2043702969/Mjm6MSl.exe,"URLHaus ID: 3731292 | Threat: malware_download | Tags: c2-monitor-auto, dropped-by-amadey, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,178.16.55.189,http://178.16.55.189/files/8262475068/uajOd6y.exe,"URLHaus ID: 3731293 | Threat: malware_download | Tags: c2-monitor-auto, dropped-by-amadey"
2025-12-10,Medium,URLHaus,Malicious URL,178.16.55.189,http://178.16.55.189/files/748049926/udNbXjM.exe,"URLHaus ID: 3731294 | Threat: malware_download | Tags: c2-monitor-auto, dropped-by-amadey, GoProxy"
2025-12-10,Medium,URLHaus,Malicious URL,raw.githubusercontent.com,https://raw.githubusercontent.com/alexandr300314-prog/subVerison_GTAV_Hack/main/subVersion/d3d9/subVerison_GTAV_Hack-2.6.zip,"URLHaus ID: 3731295 | Threat: malware_download | Tags: SmartLoader, zip"
2025-12-10,Medium,URLHaus,Malicious URL,raw.githubusercontent.com,https://raw.githubusercontent.com/edineiaparecidolopes/AI-Object-Detection/main/reprice/AI-Object-Detection.zip,"URLHaus ID: 3731296 | Threat: malware_download | Tags: SmartLoader, zip"
2025-12-10,Medium,URLHaus,Malicious URL,set.crank-muddle.ru,https://set.crank-muddle.ru/q36zxkl2,URLHaus ID: 3731297 | Threat: malware_download | Tags: ClearFake
2025-12-10,Medium,URLHaus,Malicious URL,raw.githubusercontent.com,https://raw.githubusercontent.com/molo243r/fivem-weather-control/main/pneumonorrhagia/fivem-weather-control.zip,"URLHaus ID: 3731299 | Threat: malware_download | Tags: SmartLoader, zip"
2025-12-10,Medium,URLHaus,Malicious URL,42.234.155.8,http://42.234.155.8:39720/i,"URLHaus ID: 3731261 | Threat: malware_download | Tags: 32-bit, elf, Mozi"
2025-12-10,Medium,URLHaus,Malicious URL,raw.githubusercontent.com,https://raw.githubusercontent.com/Azrael-141/FiveM-LoadingScreen/main/diabolarchy/FiveM-LoadingScreen.zip,"URLHaus ID: 3731300 | Threat: malware_download | Tags: SmartLoader, zip"
2025-12-10,Medium,URLHaus,Malicious URL,odd.crank-muddle.ru,https://odd.crank-muddle.ru/slebdo9v,URLHaus ID: 3731301 | Threat: malware_download | Tags: ClearFake
2025-12-10,Medium,URLHaus,Malicious URL,cluster.crank-muddle.ru,https://cluster.crank-muddle.ru/lnv19u6n,URLHaus ID: 3731302 | Threat: malware_download | Tags: ClearFake
2025-12-10,Medium,URLHaus,Malicious URL,178.16.55.189,http://178.16.55.189/files/6456764503/Y511yIT.exe,"URLHaus ID: 3731303 | Threat: malware_download | Tags: c2-monitor-auto, dropped-by-amadey, xred"
2025-12-10,Medium,URLHaus,Malicious URL,yvrp.crank-muddle.ru,https://yvrp.crank-muddle.ru/nfsi0lmg,URLHaus ID: 3731304 | Threat: malware_download | Tags: ClearFake
2025-12-10,Medium,URLHaus,Malicious URL,5v72.pipetalon.ru,https://5v72.pipetalon.ru/0t9oddj4,URLHaus ID: 3731305 | Threat: malware_download | Tags: ClearFake
2025-12-10,Medium,URLHaus,Malicious URL,94.156.152.6,http://94.156.152.6/bins/arm64,"URLHaus ID: 3731306 | Threat: malware_download | Tags: arm, elf, geofenced, mirai, opendir, ua-wget, USA"
2025-12-10,Medium,URLHaus,Malicious URL,194.15.36.84,http://194.15.36.84/wget,"URLHaus ID: 3731307 | Threat: malware_download | Tags: gafgyt, mirai, opendir"
2025-12-10,Medium,URLHaus,Malicious URL,customers-help.online,http://customers-help.online/bins.sh,"URLHaus ID: 3731315 | Threat: malware_download | Tags: botnetdomain, gafgyt, mirai, opendir"
2025-12-10,Medium,URLHaus,Malicious URL,194.15.36.84,http://194.15.36.84/cron,"URLHaus ID: 3731314 | Threat: malware_download | Tags: gafgyt, mirai, opendir"
2025-12-10,Medium,URLHaus,Malicious URL,194.15.36.84,http://194.15.36.84/ftp,"URLHaus ID: 3731313 | Threat: malware_download | Tags: gafgyt, mirai, opendir"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/harnieth/Temp-Spoofer-LifeTime/raw/refs/heads/main/TempSpoofer.exe,URLHaus ID: 3731288 | Threat: malware_download | Tags: exe
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/hellenmra/Monotone-HWID-Spoofer/raw/refs/heads/main/Monotone.exe,URLHaus ID: 3731289 | Threat: malware_download | Tags: exe
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/chevverth/FortniteSpoofer/raw/refs/heads/main/TempSpoofer.exe,URLHaus ID: 3731284 | Threat: malware_download | Tags: exe
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/d3xxth/Temp-Spoofer-LifeTime/raw/refs/heads/main/TempSpoofer.exe,"URLHaus ID: 3731283 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,42.229.155.178,http://42.229.155.178:34516/i,"URLHaus ID: 3731260 | Threat: malware_download | Tags: 32-bit, elf, Mozi"
2025-12-10,Medium,URLHaus,Malicious URL,110.39.242.248,http://110.39.242.248:52330/i,"URLHaus ID: 3731259 | Threat: malware_download | Tags: 32-bit, elf, Mozi"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/clarrye/FiveM-Spoofer/raw/refs/heads/main/CFXBypass.exe,"URLHaus ID: 3731262 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,oipolfield.com,https://oipolfield.com/ikrs.pdf,URLHaus ID: 3731263 | Threat: malware_download | Tags: NetSupportManager RAT
2025-12-10,Medium,URLHaus,Malicious URL,kuliboku.com,https://kuliboku.com/sick/factory.js,URLHaus ID: 3731265 | Threat: malware_download | Tags: NetSupportManager RAT
2025-12-10,Medium,URLHaus,Malicious URL,kuliboku.com,https://kuliboku.com/sick/network.js,URLHaus ID: 3731264 | Threat: malware_download | Tags: NetSupportManager RAT
2025-12-10,Medium,URLHaus,Malicious URL,27.207.145.75,http://27.207.145.75:45219/i,"URLHaus ID: 3731266 | Threat: malware_download | Tags: 32-bit, elf, Mozi"
2025-12-10,Medium,URLHaus,Malicious URL,snibble.gl1mmerset.ru,https://snibble.gl1mmerset.ru/zbk35erz,URLHaus ID: 3731267 | Threat: malware_download | Tags: ClearFake
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/msccle0/FiveM-Spoofer/raw/refs/heads/main/CFXBypass.exe,"URLHaus ID: 3731270 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/cretteys/Monotone-HWID-Spoofer/raw/refs/heads/main/Monotone.exe,"URLHaus ID: 3731269 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/emparrel/FiveM-Spoofer/raw/refs/heads/main/CFXBypass.exe,"URLHaus ID: 3731268 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/v1llenth/FiveM-Spoofer/raw/refs/heads/main/CFXBypass.exe,"URLHaus ID: 3731271 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,www.acro-drive.com,https://www.acro-drive.com/a/1.exe,"URLHaus ID: 3731203 | Threat: malware_download | Tags: DeerStealer, ua-wget"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/camm1el/FortniteSpoofer/raw/refs/heads/main/TempSpoofer.exe,"URLHaus ID: 3731272 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/creyty1h/Temp-Spoofer-LifeTime/raw/refs/heads/main/TempSpoofer.exe,"URLHaus ID: 3731275 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/terrmos/FiveM-Spoofer/raw/refs/heads/main/CFXBypass.exe,"URLHaus ID: 3731274 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/ashenny/FiveM-Spoofer/raw/refs/heads/main/CFXBypass.exe,"URLHaus ID: 3731276 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/dd1eys/FortniteSpoofer/raw/refs/heads/main/TempSpoofer.exe,"URLHaus ID: 3731281 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/trebb1L/FiveM-Spoofer/raw/refs/heads/main/CFXBypass.exe,"URLHaus ID: 3731280 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/terr1l/FortniteSpoofer/raw/refs/heads/main/TempSpoofer.exe,"URLHaus ID: 3731279 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/certh1ls/Monotone-HWID-Spoofer/raw/refs/heads/main/Monotone.exe,"URLHaus ID: 3731278 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/shann3r/Monotone-HWID-Spoofer/raw/refs/heads/main/Monotone.exe,"URLHaus ID: 3731277 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/m1lleth/Temp-Spoofer-LifeTime/raw/refs/heads/main/TempSpoofer.exe,"URLHaus ID: 3731282 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/pfleuch/reset1/raw/refs/heads/main/Launcher.zip,"URLHaus ID: 3731204 | Threat: malware_download | Tags: SmartLoader, Stealc, zip"
2025-12-10,Medium,URLHaus,Malicious URL,47.84.116.153,http://47.84.116.153:8082/02.08.2022.exe,"URLHaus ID: 3731187 | Threat: malware_download | Tags: censys, CobaltStrike"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/niteshmng/Archives/raw/refs/heads/main/Application.zip,"URLHaus ID: 3731202 | Threat: malware_download | Tags: SmartLoader, zip"
2025-12-10,Medium,URLHaus,Malicious URL,94.156.152.6,http://94.156.152.6/bins/arm7,"URLHaus ID: 3731135 | Threat: malware_download | Tags: elf, mirai, ua-wget"
2025-12-10,Medium,URLHaus,Malicious URL,221.15.85.213,http://221.15.85.213:38690/bin.sh,"URLHaus ID: 3731123 | Threat: malware_download | Tags: 32-bit, elf, mips, Mozi"
2025-12-10,Medium,URLHaus,Malicious URL,125.40.154.232,http://125.40.154.232:43805/i,"URLHaus ID: 3731122 | Threat: malware_download | Tags: 32-bit, elf, mips, Mozi"
2025-12-10,Medium,URLHaus,Malicious URL,37.84.127.221,http://37.84.127.221/photo.scr,URLHaus ID: 3731124 | Threat: malware_download | Tags: CoinMiner
2025-12-10,Medium,URLHaus,Malicious URL,ef.ma5cotw2ter.ru,https://ef.ma5cotw2ter.ru/1jlaybq6,URLHaus ID: 3731125 | Threat: malware_download | Tags: ClearFake
2025-12-10,Medium,URLHaus,Malicious URL,182.113.219.18,http://182.113.219.18:37739/bin.sh,"URLHaus ID: 3731126 | Threat: malware_download | Tags: 32-bit, elf, mips, Mozi"
2025-12-10,Medium,URLHaus,Malicious URL,ex6.ma5cotw2ter.ru,https://ex6.ma5cotw2ter.ru/k5idjxbo,URLHaus ID: 3731127 | Threat: malware_download | Tags: ClearFake
2025-12-10,Medium,URLHaus,Malicious URL,files-ld.s3.us-east-2.amazonaws.com,https://files-ld.s3.us-east-2.amazonaws.com/GoogleUpdate.bin.zip,URLHaus ID: 3731128 | Threat: malware_download | Tags: No tags
2025-12-10,Medium,URLHaus,Malicious URL,raw.githubusercontent.com,https://raw.githubusercontent.com/minki166/VENTE-Spoofer-and-Cheats-BASE/main/anubing/VENTE-Spoofer-and-Cheats-BASE.zip,"URLHaus ID: 3731129 | Threat: malware_download | Tags: SmartLoader, zip"
2025-12-10,Medium,URLHaus,Malicious URL,94.156.152.6,http://94.156.152.6/bins/sh4,"URLHaus ID: 3731132 | Threat: malware_download | Tags: elf, mirai, ua-wget"
2025-12-10,Medium,URLHaus,Malicious URL,94.156.152.6,http://94.156.152.6/bins/arm6,"URLHaus ID: 3731131 | Threat: malware_download | Tags: elf, mirai, ua-wget"
2025-12-10,Medium,URLHaus,Malicious URL,94.156.152.6,http://94.156.152.6/bins/m68k,"URLHaus ID: 3731130 | Threat: malware_download | Tags: elf, mirai, ua-wget"
2025-12-10,Medium,URLHaus,Malicious URL,94.156.152.6,http://94.156.152.6/bins/x86_64,"URLHaus ID: 3731134 | Threat: malware_download | Tags: elf, mirai, ua-wget"
2025-12-10,Medium,URLHaus,Malicious URL,178.16.55.189,http://178.16.55.189/files/1792570984/eaefhVv.exe,"URLHaus ID: 3731120 | Threat: malware_download | Tags: AsyncRAT, c2-monitor-auto, dropped-by-amadey, xworm"
2025-12-10,Medium,URLHaus,Malicious URL,94.156.152.6,http://94.156.152.6/bins/arm,"URLHaus ID: 3731133 | Threat: malware_download | Tags: elf, mirai, ua-wget"
2025-12-10,Medium,URLHaus,Malicious URL,94.156.152.6,http://94.156.152.6/bins/ppc,"URLHaus ID: 3731136 | Threat: malware_download | Tags: elf, mirai, ua-wget"
2025-12-10,Medium,URLHaus,Malicious URL,94.156.152.6,http://94.156.152.6/bins/arm5,"URLHaus ID: 3731137 | Threat: malware_download | Tags: elf, mirai, ua-wget"
2025-12-10,Medium,URLHaus,Malicious URL,94.156.152.6,http://94.156.152.6/bins/spc,"URLHaus ID: 3731138 | Threat: malware_download | Tags: elf, mirai, ua-wget"
2025-12-10,Medium,URLHaus,Malicious URL,80.250.17.243,http://80.250.17.243/x86_32,"URLHaus ID: 3731139 | Threat: malware_download | Tags: elf, mirai, ua-wget"
2025-12-10,Medium,URLHaus,Malicious URL,80.250.17.243,http://80.250.17.243/x86_64,"URLHaus ID: 3731141 | Threat: malware_download | Tags: elf, mirai, ua-wget"
2025-12-10,Medium,URLHaus,Malicious URL,80.250.17.243,http://80.250.17.243/x86,"URLHaus ID: 3731140 | Threat: malware_download | Tags: elf, mirai, ua-wget"
2025-12-10,Medium,URLHaus,Malicious URL,i62yv.bel1etin7eg.ru,https://i62yv.bel1etin7eg.ru/72h11q3k,URLHaus ID: 3731142 | Threat: malware_download | Tags: ClearFake
2025-12-10,Medium,URLHaus,Malicious URL,i62yv.bel1etin7eg.ru,https://i62yv.bel1etin7eg.ru/k3y3ncw6,URLHaus ID: 3731143 | Threat: malware_download | Tags: ClearFake
2025-12-10,Medium,URLHaus,Malicious URL,ellison.st,http://ellison.st/x86_32,"URLHaus ID: 3731144 | Threat: malware_download | Tags: botnetdomain, elf, mirai, ua-wget"
2025-12-10,Medium,URLHaus,Malicious URL,ellison.st,http://ellison.st/x86_64,"URLHaus ID: 3731145 | Threat: malware_download | Tags: botnetdomain, elf, mirai, ua-wget"
2025-12-10,Medium,URLHaus,Malicious URL,125.47.218.22,http://125.47.218.22:53301/bin.sh,"URLHaus ID: 3731121 | Threat: malware_download | Tags: 32-bit, elf, mips, Mozi"
2025-12-10,Medium,URLHaus,Malicious URL,27.152.72.35,http://27.152.72.35:50000/av.lnk,URLHaus ID: 3731119 | Threat: malware_download | Tags: CoinMiner
2025-12-10,Medium,URLHaus,Malicious URL,raw.githubusercontent.com,https://raw.githubusercontent.com/MGIBLAST/app/refs/heads/main/Application.zip,"URLHaus ID: 3731201 | Threat: malware_download | Tags: SmartLoader, zip"
2025-12-10,Medium,URLHaus,Malicious URL,110.37.61.44,http://110.37.61.44:43399/bin.sh,"URLHaus ID: 3731105 | Threat: malware_download | Tags: 32-bit, arm, elf, mirai, Mozi"
2025-12-10,Medium,URLHaus,Malicious URL,joker.proxywall.p-e.kr,http://joker.proxywall.p-e.kr/main_arm6,"URLHaus ID: 3731093 | Threat: malware_download | Tags: botnetdomain, elf, mirai, ua-wget"
2025-12-10,Medium,URLHaus,Malicious URL,joker.proxywall.p-e.kr,http://joker.proxywall.p-e.kr/main_x86,"URLHaus ID: 3731092 | Threat: malware_download | Tags: botnetdomain, elf, mirai, ua-wget"
2025-12-10,Medium,URLHaus,Malicious URL,114.242.100.72,https://114.242.100.72/info.zip,URLHaus ID: 3731096 | Threat: malware_download | Tags: CoinMiner
2025-12-10,Medium,URLHaus,Malicious URL,189.175.184.32,http://189.175.184.32/photo.lnk,URLHaus ID: 3731099 | Threat: malware_download | Tags: CoinMiner
2025-12-10,Medium,URLHaus,Malicious URL,189.175.184.32,http://189.175.184.32/av.lnk,URLHaus ID: 3731098 | Threat: malware_download | Tags: CoinMiner
